Title_URL,Ratings(1-5),Review Heading,Review Body,Date
https://ca.trustpilot.com/users/6281af38a85f29001276640d,1,F888 walmart,Today i went f**king grocery shopping with my mom and decided to purchase a new god d*mmn charger for my Apple iPhone. every f**king thing looked okay and TRUST worthy but when i came home to charge up this b!tch It didn't even f**king work/charge my device i am so bloody upset i started to punch at my b!tch a$$ wall there is a hole in it now I can not explain how disappointed I am in this why sell ppl and charge them for a dumb old broken piece of sh!t never again will i be taking my business in this establishment.,2022-07-10
https://ca.trustpilot.com/users/62c607bc421e0f0012de1996,1,Don't ever purchase anything from Walmart Online,"Walmart website gave me fake info.. I ordered (7) Mainstays 8 ft Beach Umbrella... Tracking was showing that my order is delivered at the store on the following day, but it never happened. I called the Customer Support numerous times over ten days and every time the agent says my complaint is escalated and the escalation team will solve the issue and call me within 48-72 hrs.. I waited three periods of 48-72 hrs and unfortunately no one called, I had to re-call again and again. I was astonished because no one knew where is my order and whether it's shipped or not, and everyone in the Customer Support just wants to cover him/herself and wash his/her hand by only escalating the issue to higher level and giving me a complaint reference number, without doing any action to find out what is going on... I went to the store myself to check hoping my order is delivered at the store like online tracking shows, but I found nothing... Finally after I fed up as no one is able to solve the issue I cancelled my order after 10 days of suffering with Walmart staff... Very poor Customer Support service ... Escalation team looks like a big lie and looks it's not exist... Very poor and misleading Walmart online tracking... I will never ever order anything from Walmart online... It's my bad I trusted them",2022-07-07
https://ca.trustpilot.com/users/5eb355b117f2af869c770637,1,Will never purchase anything from  Walmart again,Purchased an order through Walmart Canada.  Turns out the item was shipped by a 3rd party seller who ended up sending me a wrong item.  Walmart told me I have to deal directly with the 3rd party seller for any refunds.  It's been a month and I still don't have my refund.  I had to pay shipping on my own to return the item after the seller refused to provide a prepaid shipping label despite the fact that Walmart return policy clearly states free returns then I get charged $64.25 by UPS for brokerage and import fees for an item that was purchased through Walmart.ca.  I've exchanged dozens of emails with 3rd party seller and numerous phone calls with Walmart customer service and have yet to see my refund after a month.  I'll never buy anything ever again from Walmart.,2022-06-29
https://ca.trustpilot.com/users/62bc53ecebda30001310d658,4,Well I guess I am from the few that…,Well I guess I am from the few that were satisfied by using the services of Walmart. I think that this company offers great deals every once in a while and everything I have ever bought from them still works.,2022-06-29
https://ca.trustpilot.com/users/5de86c28ebb7462c13033e6c,1,Walmart.ca and APP has very poor…,Walmart.ca and APP has very poor functionality and lack of verifying groceries before leaving store for delivery.  Had groceries stolen many times and not delivered to correct address.Their website and APP is terrible as it does not allow to pick my own substitution and add a note for any warnings.  Stay away from their Walmart.ca and APP entirely until they fix it.,2022-06-22
https://ca.trustpilot.com/users/62b245a26a42ef00120fa8c0,1,Walmart delivery service sucks,"Walmart delivery service ducks
Canceled my order because driver canceled
Never found out until.next day. Refund took 5 days to go in to my account
Not reliable always cancel items",2022-06-22
https://ca.trustpilot.com/users/62a7325b8cf0d100128946fc,2,Walmart horrible app for online shopping,"Walmart apps for shopping online, I must say it's a nightmare it freezes up constantly very frustrating! you to respond  to their feedback Luther app, done it several thousand times it feels like, excuses of servers being worked or just phone issues, which is not the problem when I can tell, horrible app!!",2022-06-13
https://ca.trustpilot.com/users/62a648d04250fa0012dd7304,1,Is embarrassed,"To whom it may concern.
On June 5/2022 in Airdrie Alb. I was picking up food and supplies for my mom who lives in Claresholm Alb.
I had scanned all my items and then paid. I had got my receipt. I was approached by 2 employees demanding my receipt stated I had not paid for some products in front of other people. I was so embarrassed I had left some groceries behind and then when I went to talk to manager one week later only having 1 day off a week I was basically escorted out of the store. I lost my mom's money no nothing was reimbursed and no apologies. (who do I talk to)",2022-06-12
https://ca.trustpilot.com/users/62a3f6f901ef0a001191a87c,1,Bye Bye Walmart!,"So... I am pretty sure that Walmart.ca does not care about these reviews but I have to share my similar experiences after reading other reviews here. Since people named Mohammad. A(s), Priyanka(s), Priya(s), Saifu(s) etc. (all Southeast Asians) have taken over Walmart customer service; things have really gone downhill. Recently every single online order I placed for delivery or pickup is automatically being cancelled. The CS agents keep telling one lie after another as the reason why the orders were cancelled. Refunds are not issued on time and lately ""100% Satisfaction Guaranteed"" is also not being honoured. Mohammad A. on chat wanted to see ""pictures"" of a food item that tasted bad before issuing a refund.... hmmm!! and ultimately didn't issue a refund. I did not know that you can capture the taste in a picture! Wonder if the actual stakeholders know what these CS agents are doing to ruin Walmart's reputation even further. Long story short, I have boycotted Walmart for good. I am thankful for Amazon, their prices are same as Walmart and their customer service is THE BEST!",2022-06-11
https://ca.trustpilot.com/users/62a3ca87d5935e001260dce4,1,The worst cashier store,"Walmart cashier check out becomes worse and worse.  I so fed up, I'll try to use other store chain if I can.  They cut down human cashier for self-serve cashier.  The check out lineup are always long.  The human cashier always try to sale their walmart master card.  They even hold the check out line just for the enrollment. A cashier is for ringing customer check out stuffs, not for sale or enrollment credit card!  Hello, Walmart your management!?- It's happened to me at Meadowvale supercentre Mississauga, a cashier hold up a long check out line for master card enrollment.- It's just happend to me on the last shop at Erin Mills town centre Mississauga, a cashier is so focus to convince me enrolling walmart master card (even after I said NO), make mistake ringing a bag of cherries twice.  I caught the mistake after leaving walmart.  I have to argue with their customers service to have my money back.  Luckily for me, the cherries are sold by weight, there is no way two exactly weight cherries bags, so I got my money back.  But if other items no luck for me.",2022-06-11
https://ca.trustpilot.com/users/62a0cf02452cdd0012d52988,1,Disgusting sellers absolutely rubbish…,"Disgusting sellers absolutely rubbish customer service. I have never gotten the product and shipper said he will refund me with the most rude manner. It's been 1 full month now and Walmart is just telling me to wait for another 48 hours to see it - this is 4th time.

So will never ever buy anything from Walmart online. Even small Chinese companies are better at refunding the money quicker than disgusting Walmart. Sham on you suckers who works online refunds",2022-06-08
https://ca.trustpilot.com/users/629e10be1f28f40011b23889,4,I didn't have a bad experience here,I didn't have a bad experience here. I dodn't know if it was perfect but it was good. My mission to have a certain product was successfully accomplished,2022-06-08
https://ca.trustpilot.com/users/62a0acf0b3977c00123169f6,1,I purchase some soil online from…,I purchase some soil online from Walmart on the night of June 1st. I canceled it first thing in morning June 2nd. I noticed after 2 days it was not yet canceled. I called and ogor customer service in India that tell me that I have to wait 24 to 48 hour more for resolution. After 48 hours it is still not resolved. My credit card payment is still deducted. I can tell you that Walmart has poor customer service. Very disappointed for such a big box store. I would never buy anything from Walmart again!! If I could give 0 star I would.,2022-06-08
https://ca.trustpilot.com/users/629f69ea0f27f30013281b11,1,Worst customer service and scam!,"I don’t generally leave bad reviews, but I am thoroughly disappointed with the outcome of any customer service WALMART CANADA INC. apparently ‘prides themselves’ about. My review is just as obvious as the title. I will never trust WALMART CANADA INC. for any online orders or additional fulfillments. I ordered a gold PS4 duel shock controller for my son. When I purchased the controller from the Walmart website, the product was advertised as a GENUINE PS product. We paid the full amount of $74 asking price. After about 6 months of usage, my sons controller started having stick drift issues. I knew my Walmart warranty expired and I proceeded to the one-year manufacturer warranty through PlayStation. I sent the controller in and they sent it back to me shortly after with a document attached to it stating ‘this product is NOT covered under warranty because the product is not a genuine PlayStation product/ is a third party product’. I called PlayStation to clarify my confusion because I was under the understanding I purchased a genuine PlayStation product via Walmart Canada online. When I confirmed the serial number with the playstation representative, he stated their serial numbers do not start with letters and I need to contact Walmart because this is just a third party peripheral. I contact Walmart Canada customer service and OMG! The service is horrible!! I was greeted by reps that couldn’t speak English and kept rudely cutting me off so they can continue to repeat their ‘script’ without fully listening to me and the situation. I escalated my case a couple of times to ‘supervisors’ who were constantly ‘too busy to answer right now’ and have yet to receive a proper call back for ANY resolutions. This isn’t the first time that WALMART CANADA INC. shipping has errored in orders. When I first ordered controllers for myself, I was sent size 6 boys clothes, instead of my controllers… after constant calls to find out where my controllers were and that I didn’t pay almost $200 for size 6 boys clothes, they reluctantly reimbursed me once I returned the clothes and I had to proceed to re-order. In summary, this company's customer service policy is an absolute circus act and pure jokes. Even if they were selling third-party products, I get more compassion and understanding from Amazon WHOM FULLY HONOURS THIRD PARTY SALE ERRORS. I STRONGLY recommend to not give WALMART CANADA INC. any additional services with products that isn’t grocery related. You will be treated poorly and disregarded and not treated as a ‘valued customer’ as they like to say… they will give you the run around, turn the tables, and make it your fault for ordering their faulty products.",2022-06-07
https://ca.trustpilot.com/users/6113d9b95b450000128c0f1e,1,Bad place for online shopping,"We have tried to place an online order 4 times today. All unsuccessfully. The agent on the hotline advised us - to use a different credit card or a pay pal. We even bothered to create an account on pay pal to do it. Nothing worked. We ended up buying a Walmart gift card, which got us nowhere. Now we ended up with no order placed, a gift card used ...and as we needed the ordered things ASAP we need to wait now 72h! to get our gift card balance back and be able to TRY to get a new order done. The hotline has a very bad connections quality, it is hard to understand the employees. They are nice though.",2022-06-07
https://ca.trustpilot.com/users/629b703730e24a001247bcf1,1,Very very bad customer service,Very very bad customer service. They don’t know how to do online orders and very bad customer service. I have to wait more than a month to deliver my stuff witch next day delivery to my house. I just put store pick up it took more than a month. 💩💩💩💩,2022-06-04
https://ca.trustpilot.com/users/629ab95bd7a7bd0013cb65be,1,Ordering online at Walmart Canada was a big mistake,I ordered online patio furniture not knowing that I cannot return it because the seller is a third party.  The furniture is not good quality and I want to return it. I was not aware of the return policy. I thought Walmart is responsible and will help in this matter since I ordered from their website and Walmart charged my credit card.  It is not the case. Very inefficient customer service who doesn’t care about customers. I am very sorry I ordered from Walmart. Never again!!,2022-06-04
https://ca.trustpilot.com/users/5a62a5d80000ff000b036511,1,Walmart is Disingenuous and Has Lost Loyal Customer,"Scheduled my usual weekly, morning Walmart grocery delivery. 9:30am received email ""We apologize for the delay. Hello XXXXX, The delivery of your grocery order is running a little behind..."" Told my Niece to look out for Walmart delivery. My Mother was home. Sister came to visited for +7hrs. Called Walmart 3x. Last call at 8pm rep told me ""the order is undeliverable"" drivers made 3x attempts. Said more than 1 driver tried to deliver. This is impossible and normally driver will call to let me know they are 15 mins out if not the bags are left on the porch. Security camera faces front of home. Only mail, prescription delivery, family but no Walmart drivers. At least 3 people are home all day and sometime siting on porch. Walmart said they have to cancel order. Walmart would have me believe that 3x drivers didn't call or knock, decided not to leave bags on porch? I find the driver excuse very disingenuous! Normally no issues with Walmart delivery but now have lost confidence in the company and their indifferent response over the phone and on Twitter to losing a regular, long-time customer. Shame on Walmart:




Response on Twitter @WalmartCanada:
As per system check, the order has been canceled from the driver's side and a refund has been initiated, Your financial institution should receive and apply the refund between 3 to 5 business days. We understand this can be frustrating, and we sincerely apologize for this experience.",2022-06-03
https://ca.trustpilot.com/users/6297cca70afa9d0012231155,1,Ordering online is a waste of time and…,"Ordering online is a waste of time and money.Many items from third party items cannot be returned.  No where in the items' description did it say ""final sale no refund "".  No more orders from me.  Buyer beware.",2022-06-01
https://ca.trustpilot.com/users/6241c251ad6a420012363f9d,1,Regarding Walmart grocery delivery,"Regarding Walmart grocery delivery. Terrible experiences 1/3 of the time. That’s too much for a billion dollar company.

One order issue was when they replaced an unavailable item with an unsellable one when the option in my account was to refund me when the item I wanted wasn’t available. Who wants unscented laundry detergent as a replacement choice?

The last straw was when I ordered something to be delivered, it didn’t arrive at it scheduled time and I wasn’t notified. I had to go to my app to find out that my order was bungled and had to contact chat support. They told me I would be refund my delivery fee and it would arrive 7-8pm that night. Time passes and nothing arrive. I had to contact support again. They typed word for word everything the first support did including offering me a refund for my delivery. Obviously overseas chat with a script in hand.

Walmart is out of touch and more concerned about a saving money than helping the customer. Never ordering from Walmart online again or buying from there either.",2022-05-31
https://ca.trustpilot.com/users/62931d498d906900117fa570,1,A week ago I bought a TV today I went…,A week ago I bought a TV today I went to install it and it did not have the accessories or control or supports or manual I decided to take it so they could give me the accessories or change it I showed the invoice they told me go choose one when I went to pick it up they told me that the tv was not that the serial did not coincide with the one on the box that they did not answer me I told them that since it was fair that they change it they insisted that I not call samsung to solve it for me I insisted and they sent me the police which did it to me to withdraw and sue the store. be careful if you buy insist that there be a verification of the product inside the walmart there is a mafia the television that comes in the box is older than the one they sell.,2022-05-29
https://ca.trustpilot.com/users/5b8ddc504de5666d34ffa489,1,I recently bought a safety car seat on…,"I recently bought a safety car seat on line at Walmart. It said on ‘line purchase only’. It’s so cheap made of plastic that you put together and they call it a Safety Car Seat, no way it would easily break in a accident. Why are they allowed to  sell such cheap stuff especially for the safety of the kids. Bought another safety car seat ‘ from Walmart ‘on line shopping only’ and it was a seat cushion but the add said it was a car seat, nothing to say that it was just a cushion and the stitching was terrible could easily rip the strap off. Walmart should be ashamed selling such cheap stuff. Like someone else said if you put a bad review they don’t post it. I will never step foot or buy on line from Walmart ever!!!",2022-05-28
https://ca.trustpilot.com/users/5c8a60abf5e8c24be27506de,1,Ordered for pick up,"Ordered for pick up, they don't answer their phones.  Very difficult to pick up when no one answers.   I have phoned the Burlington store (fairview), worst managed store ever! for 20 minutes (allowing the phone) to ring for 4 minutes at a time, repeatedly!   Ring, no answer, hang up, ring again.   This store is the absolute worse for service.   Last time EVER that I do pick up at this store.   THEN, I finally made it through.  Asked why it took 20 minutes to get through and the guy (4:17pm) said I busy, and hung up.",2022-05-24
https://ca.trustpilot.com/users/628ce2826f91790012d1ffb9,1,Ordered on line for delivery,"Ordered on line for delivery, 25 items and somehow they missed 2? Not off to a good start",2022-05-24
https://ca.trustpilot.com/users/5da4032b0c0a7b49fefbd670,1,I really wish there was an option to…,"I really wish there was an option to give zero or negative stars. This service is cheap sure but boy oh boy do you get what you pay for. They are an absolute abomination of execution and customer service. Being low income I have suffered through using their service for a couple years now and the times they don't screw up an order are the exception not the norm.

For instance I am currently trying to fix the steaming pile of cow dung they have made out of my recent order. It was supposed to have arrived early yesterday evening but of course that never happened. I have made four calls to try and straighten things out. After one of them the call centre person told me oh sorry about the delay but they are enroute now. Several hours later it was clear he had lied to my face so I was forced to waste $35 on ordering pizza. So much for saving money. Thanks Walmart.ca. Anyway I called back. The next person on the line wanted to reschedule for the next evening. No thank you I had already wasted one entire night inside waiting so I asked him to cancel only to be told this was not an option. Finally I got frustrated and hung up. I phoned back today and again tried to cancel the order and close my account and was told cancellation is not an option despite the fact they had failed to meet their obligations. In effect they are holding my time, my money and my order hostage.

You would think a multi-billion dollar company could figure out how to get a simple grocery delivery right but it just doesn't happen. I suppose all that profit goes to their greedy management instead of getting the job done properly. And why do they never call and update people when this kind of nonsense occurs? I suppose as this happens more often than not it means they would need to triple the size of their call centre. Never again.",2022-05-23
https://ca.trustpilot.com/users/62881516eefb8300124e60e8,1,Item was priced incorrectly,"Item was priced incorrectly at St. Albert, AB, Canada Walmart.  The only 2 prices listed on the bedding I wanted to purchase was $34.97 and $39.97 but went I went to the checkout it was $79.97. I went and took a picture to show the staff and after 25 minutes they advised me that they could not give me the item at that price, they said the UPC did not match.  Who looks at the UPC when they shop? I look at prices. What a waste of my time.  I guess I will need to bring a magnifying glass prior to shopping next time instead of looking at the Bold prices that capture our attention. I will need to check every UPC code on the rack to ensure I do the job the people running the store are supposed to do.Manager would not give me the bedding at the price listed, disappointing!",2022-05-21
https://ca.trustpilot.com/users/5e8e4853149f484315aba151,1,I was overcharged at the checkout…,"I was overcharged at the checkout line.. Asked if they are a member of Retail Council of Canada..  They refused to offer the item for free  ( worth  $2.00).  regarding Retail council of Canada code of Conduct. They would rather waste my time and their time instead. The staff went further lecturing me and I told them  "" they have no idea what they are talking about. ""  I took my $76 dollars worth of purchased items and demanded a  FULL REFUND.The whole process took 30 minutes..It was a nightmare.  .You made your point and now the customer has made her point... I do not recommend shopping there...Beware being overcharged at the cash register and no they do NOT HONOUR  RETAIL Canada Scanning Code Rules. .. A paying customer is not a  criminal nor should they be treated like some criminal... They spent 30 minutes processing a very simple return?   NOT ACCEPTABLE.",2022-05-19
https://ca.trustpilot.com/users/62819dd17993a700123df81f,1,Really I am total shocked,"Really I am total shocked, It’s my first experience with Walmart, I placed an online order of two items April 25, 2022, Blender and TV Samsung. They promised to deliver the items on April 27, 2022. I got the blender, and was waiting for the TV which is the main order (I got a notification of delivery although I didn`t), my children were waiting for it, and I promised them to get it soon maximum 3 days. Then my worst story for me and family started with Walmart, more than 15 days I call them like every day and they promised  to get back with 24-48 hours, but actually I got no feedback (every time I listen the same script). Last week they called me from unknown number and promised to resolve the issue within 24-48 hours, but actually nothing happened. 3 days ago I called them, someone his name is Henlath (I'm not sure of the name spelling, answered me and as usual promised to fix my issue within 24-48 hours again and added he will assign one of his team to kill this issue. I am still optimistic to get my order at this time. Unfortunately, after 72 hours I received an email from Walmart said the order has been cancelled and the amount will be refunded. Immediately I called to know what is happening, because I did not request to cancel this order, the answer was: the courier unable to deliver your Oder to your mentioned address, I told him I made this order from Walmart site not the courier. In order to save my time I told him it’s okay get my money back, And I am still waiting … so bad experience",2022-05-16
https://ca.trustpilot.com/users/5a6c801f0000ff000b0781c3,1,worst customer service there is doing the minimum and then there is a lot les or walmart,"This is going to the wrong place but Walmart.ca complaints do a search and see where that gets you. Chat or a phone number I did the live talk now its time to have my complaint on paper

I order online groceries yesterday picked a time, and yes needed to reschedule.

I called the store upper James ST in Hamilton Ontario they said it was rescheduled. But I had a feeling it was not. So, I called the helpline and they said the order had not been and then did what was required and promised me of a delivery slot between 9 and 10 on the 15th.

Online on the 15th may I see the delivery and the driver was picking it up at 915. At 10 30 I called the helpline as they had not been delivered.

Speaking with them they tell me the only thing they can do is refund and then I have to re orded. ( what customer service order again go to the end of the line)


NOT only that, how do they know I can afford to wait 5 – 10 business days to have the refund back. How do they know that I have that money to reorder. And If I don’t, I should tighten my belt and not eat till the refund is in my account. I will admit I am not in this situation but disabled people elderly … most would be on fixed income and could not afford this. I do use this service for the same reason I messed up my knee and back and larger orders I cannot Carrie them.

What I would expect when this happens is you call the help line, they call the store and tell them to resend the order.

BUT they did call the store and they could not send it as the driver who had it out of the store for 2 hours at that point had not returned it. I DO NOT WANT GROCERIES THAT HAVE BEEN IN SOMEONE'S CAR FOR 2 HOURS. And why that would apply?

So I found out that Walmart was having issues of whatever type driver staff booking... and the solution is to refund the order and ask you to reorder! Not to fix their issues and also just call the store re-pick the order and send asap with an apology. That is truly expecting the minimum, to receive goods you paid for late, but things happen I realize but they fixed it.

Lest than satisfactory is refunding the order, waiting 5 business days for the money to be put back taking the time to reorder. I hope you kept what the order was as can no longer see it online.

IF THE PERSON CAN AFFORD TO SORT OF THAT YOUR POLICY DOES NOT CARE IF THEY GO WITHOUT.

And yes for me realizing and tracking your miss handling of my order. calling spending over an hour on the phone on the 2 times on the 14 to get it rebooked about 30 min promised a 9-10 am slot ( just to note what the promise from a representative is worth from Walmart) then on the 15 May another over 1 hours on the phone with customer service. They did keep saying if you would like sir we can refund the order. I did not want a refund so no I did not like as the refund takes time to be returned to the account it came out of. Then if reordering WHO IS TO SAY THE SAME THING WON'T HAPPEN AGAIN.

I just wanted my groceries. Call tell the store repick and ship.



Instead, you get for this service lost time frustration money in limbo for approximately 5 business days. For all this Walmart gave me $20.00 and said they would like me to reorder from them unfortunately I did.



I asked what if it happens again, they said they would escalate it, why was that not done to start with. In other words, they would refund again and start again. I think they have a name forl doing the same thing repeatedly and expecting a different result hmm.",2022-05-15
https://ca.trustpilot.com/users/5d1793d1be59e8186ddeff88,1,Fantom sales,"Item offered on line , available, paid on my Visa, never arrived in two months, contacted 3 times walmart, nothing",2022-05-14
https://ca.trustpilot.com/users/622ba7fd1ad0a600124a1f99,1,Bad Service,"I ordered one item online on March 02,2022 and estimted delivery date was MARCH 31.2022. After two months I did not receive the item . I called walmart and they said , it is out of stock and some one will contac me, Wuhan Xinzhongye Technology E.mailed me and asked me be patient and my order is canceled.
it is about two months and half .HOW LONGER I HAVE TO BE PATIENT ???",2022-05-11
https://ca.trustpilot.com/users/5af35fa54de5666d341cc32d,1,I bought 5 big jugs of water 10 dollars…,"I bought 5 big jugs of water 10 dollars for the jug 5 for the water so 15 each then went to take the empties back they had culligan on them they dont take them anymore even though culligan delivers there but she said changed to premo so they should still honor having had paid for them in the first place. I said doesnt culligan still deliver her every second week she said yes but only premo ones nowand they wouldnt honor selling nor taking them back said ihad to refill them myself i said do you have caps she said no and we dont have the water station to fllthem up anymore i said you sold them to me culligan still delivers here you dont have caps nor water to put in them but wont take them back she said no so i had to buy more at full price unreal. Bunch of crooks o wont shop there plus the store is lax of items not stocked as they ""didn't get their deliver"" why are they even open. Not to mention their  water right by the bathrooms kids touching the lids when out ..yeah with covid omicron delta and god knows what in society now.EXTORTION AND FRADULENT MISREPRENSATION the girl was good about getingthe water jugs into the cart and making sure a guy helped me this time as was absent last time getting5 of them and anew hip and knee needing surgery. THIS ISFRAUDLENT MISREPRESENTATION",2022-05-10
https://ca.trustpilot.com/users/627322fc64fad90016d7a6f8,1,THEY WORST WORST WORST WORST WORST…,"THEY WORST WORST WORST WORST WORST WORST WORST WORST PLACE TO BUYING ITEMS ONLINE IS WALMART.CA
I BEEN BUYING ONE ITEMS FROM WALMART ONLINE YESTERDAY IN THEY SAYING DELIVERY TODAY BUT WHEN YOU PAYING THEY CHANGE THE DELIVERY FOR 10 DAY
EVERYONE DONT BUYING ANYTHING ONLINE FROM WALMART.CA
THEY RE LIAR LIAR LIAR LIAR PEOPLE
WORST WORST WORST WORST PLACE FOR BUYING THINGS WALMART.CA ONLINE VERY WORST WORST WORST WORST WORST SERVICE",2022-05-05
https://ca.trustpilot.com/users/5ff43865b339a9001b807c11,1,BAGZ!!!! LOTZ OF THEM,WE NEED BAGZ!!!!,2022-05-03
https://ca.trustpilot.com/users/6269dd5e8011e50012b4e533,1,NEVER BUY A CRIB FROM WALMART,Very disappointed in the quality of the crib and walmart’s customer service. I bought this crib and it was supposed to be all white and you can see the yellow primer in multiple areas. If you read the reviews to many cribs sold by walmart you will see that this is very common. I called and complained and was told that I could return the crib and then purchase a new one. I did not want to do this because it is a huge hassle and it seems likely that I would order a new crib and just get another one that is painted poorly and be in the same position. I asked to be reimbursed for the paint that I would have to buy to repaint the poor quality one I received. I was asked to take pictures of the crib and send it into walmart customer service. I was then told to resend the pictures pointing out the very obvious yellow colour in multiple areas of the crib. I did this and then received a call apologizing for having me send in the pictures because  that there was nothing that they could do for me. Walmart does not care that the products they sell are of poor quality and will just waste your time. NEVER BUY A CRIB FROM WALMART!,2022-04-28
https://ca.trustpilot.com/users/5c54aacc49bc0e3d14fe5645,1,Beware of any third party seller…,"Be very wary of any third party seller on Walmart.ca. They offer zero accountability for them. All Walmart.ca was willing to do when my purchase did not arrive at all was to offer to send a message to the seller, even though Walmart accepted my money on their behalf. Purchased item was never received.",2022-04-24
https://ca.trustpilot.com/users/62655ab34f81050012f35506,1,Absolutely the worst customer service,"Absolutely the worst customer service. Unwilling to help customers, especially when they screw up.
I hope everyone stops going to that place",2022-04-24
https://ca.trustpilot.com/users/6262a9e24f81050012f1fb20,1,Walmart uses Third Party Sellers to rip off customers,"First of all; I bought TWO playstation 4 controllers to surprise my boyfriend for his birthday. The estimated delivery date was March 20th. Then when ""tracking"" my package, it kept getting lost. Finally I received my order on April 11th where I had an issue with the delivery driver (not walmarts fault).
Once I finally got my package after being verbally assaulted by the Canada post driver - I noticed the controllers were in a plastic bag... shouldn't they be in a box? Nowhere on the package did it say handle with care or that it contained electronics. I opened the bag to find both boxes absolutely destroyed and the controllers rattle like crazy as if someone stomped on them or threw them around. I contacted Walmart for support where I was shocked to find they sent my complaint to a third party seller...? I was under the impression that I was buying from WALMART, why do I have to contact who they bought the controllers from? I waited nearly a week to hear back from them where they told me they're not doing anything to resolve the issue - I have to keep the controllers and pay to get them fixed out of my own pocket. I'm sorry? I received them BROKEN before they were even delivered to my apartment and now I have to pay EVEN MORE for controllers that are broken? That's a joke. I wrote back to the third party seller again to express how upset I am with their solution only to get an email back offering a refund of only $5 for the TWO playstation 4 controllers that I purchased. And they went on to tell me how much they're losing out on; okay, fine. I guess make the customer lose out on not only the money they spent but also the products being absolutely useless. Thanks. 🙃 If I knew I'd be spending out the ass for 2 playstation controllers, I would have saved myself the time, money and energy and bought them through Amazon.ca where I would have had them delivered sooner and with more care. Thank you Walmart for sending out controllers that are going in the garbage and charging me for it! You guys are absolutely the worst.",2022-04-22
https://ca.trustpilot.com/users/625f4c7402d23900134afd34,2,APP VOUCHER HAS HIDDEN RULES,"I tried to use a promotional voucher sent to me from Walmart via email. (Voucher was to save $15, $15for each of two purchases with a minimum of $75) After choosing my groceries on my app (total over $75, no tax added) I saw the voucher on the app and chose one of the 'save $15 after minimum $75 purchased' and tried to apply it to the order. A message came up saying that 'items on this purchase are invalid...' . This was very frustrating so I called customer support* I was told that any items that are not at regular price on the order will invalidate the voucher! The whole reason I shop for groceries at Walmart is to buy items that are at a discounted price... I don't get it! I then asked if I should add more items to make the voucher go through and was told that I would need to remove all discounted items from that order, keeping the minimum of $75 for it to work successfully. I don't see anything on the small 'rules details' of this voucher mentioning that at all and I feel like I have been duped! Very disappointing and a real WASTE OF THIS CUSTOMER'S TIME.",2022-04-20
https://ca.trustpilot.com/users/625dd94445746e00125b19fe,1,Terrible experience with customer service/security re fraudulent card activity.,"My experience mirrors one that was posted on in March pertaining to fraudulent activity on c.c. Many calls to customer service/security dept.  Six amounts were fraudulently taken from my acct. plus four cash advances.  Four of these involved the same merchant, three of which were credited.  However the 4th (remember-same merchant) has still not been credited.  I paid this amount to avoid any further hassle or interest charges and was told by at least 3 c.s. reps. that the credit was looked after.  Not so. No one in customer service or security has followed through with their promises and, when I asked to speak to a supervisor/manager, of course no one available. This has gone on for a month or more. I am so frustrated.  Such a gigantic organization...but only excuses.  However, when I use my credit card, the pending charge appears almost immediately.  I urge you to read reviews carefully before applying for a Walmart credit card.  This is my second bad experience in less than 3 years.  I am re-evaluating.",2022-04-18
https://ca.trustpilot.com/users/5e4be9da7168c0167b4e50fa,1,I ordered a drone on line from Walmart…,I ordered a drone on line from Walmart and cancelled it within one hour so requested a refund. It is now 30 days and at least 3 phone calls to customer service and 5 chat sessions. Been told many times to wait 48 to 72 hours for my refund so 30 days of waiting and still no refund. They say it is escalated  and the refund is coming what a joke.I can't believe the lack of service from a major retailer it is just unbelievable in this day and age. If Walmart is watching the Reference # is 220412-001567,2022-04-17
https://ca.trustpilot.com/users/625c53eb5610220012cee911,1,Indian accent so heavy that I could barely understand,"I needed to call customer service for Walmart Canada about a possible fraudulent charge. Long story short, I could barely understand the reps due to such a heavy Indian accent. I did not realize Walmart was outsourcing to India. It took some time to figure out the issue. Turns out I was billed an International charge for a simple grocery order 3 weeks after I purchased it. I filed a complaint about that since nobody could explain why to me. As for the heavy accent, it was a real issue with all 3 reps I spoke with unfortunately.",2022-04-17
https://ca.trustpilot.com/users/625363942f30f500120b0ed6,1,Case #5162138001021 Mosquito Net,"I bought a mosquito net on-line in Dec 2021 and the wrong color was sent.  I emailed customer service and they said the marketer will get in touch with me to replace the item.  I kept on following up and Walmart never responded.  I finally went to the store on April 7/22 and dealt with three customer service representatives each one kept on repeating the same answer that ""there is nothing we can do"" after spending 45 minutes in the store.  I reported the problem within 30 days of receiving the item online.I am totally exhausted with the manner this was handled and left the item at the store and asked that they can contact me when this is resolved.  I suppose they will never contact me.  I will not shop at Walmart again unless this issue is resolved.",2022-04-10
https://ca.trustpilot.com/users/62520d522f30f500120a62b1,1,I recently visited Walmart to get a…,I recently visited Walmart to get a over the counter drug for my sick husband.  I had difficulty since the drug's name was hard to find.  The Walmart pharmacist was not helpful at all.  He didn't want to get out of his chair.  I guess he had a hard day and chose to take out on me.  He was quite gruff.  Eventually he got out of his chair and waved an arm in the general direction of an aisle and  harrumphed.  I guess having customers breaks his pattern.  His assistant them came and misled me three times because she didn't know where it was.  She eventually remembered that COEnzyme Q10 was stored under CO and not under Q.   This ia a quite popular dietary aid.  I just the customer assistance training is Overdue?   I am going to Shopper Drug next time.,2022-04-09
