Title_URL,Ratings(1-5),Date,Cleaned Review Heading,Cleaned Review Body,Heading Pos,Heading Neu,Heading Neg,Heading Compound,Body Pos,Body Neu,Body Neg,Body Compound
https://ca.trustpilot.com/users/5eb6d1a5242795465e461691,1,2021-06-28,walmartca censoring reviews,reviews walmartca censored review purchased xl received 5xl also waited almost month receive wrong size uhggg received response review falls outside content guidelines wont postedbecause shipping fulfillment focused tried wrote purchased xl received 5xl service received walmart deplorable first time ive issues received following answer review cannot approved customer service focused basically received bad customer service shipping fulfillment problem like receiving wrong size review accepted say huge fail part walmart censoring reviews manipulative allow buyers understand true issues make informed opinion,0.0,1.0,0.0,0.0,0.163,0.648,0.189,-0.5815
https://ca.trustpilot.com/users/5ba822ef4de5666d34226d32,1,2021-06-28,made purchase may 28 item,made purchase may 28 item 3rd party vendor roasted canuck item never shown shipped website numerous attempts deal 3rd party yielded results several attempts deal thru walmart customer nonservice resulted simply emailing 3rd party contact today june 27 item still received showing shipped disappointed walmart think twice using website purchases,0.0,1.0,0.0,0.0,0.142,0.804,0.054,0.6124
https://ca.trustpilot.com/users/60d808017278aa0014935628,1,2021-06-27,online order used good,online order used good ordered things part orders didnt show took almost 2 weeks get refund never order use companies dont care deliver products,0.492,0.508,0.0,0.4404,0.105,0.799,0.095,0.0701
https://ca.trustpilot.com/users/60d63f5e9f626d0012a334c9,1,2021-06-25,bad experience,bad experience online shoppingi didnt receive order yeti ordered bike daughter may 252021 walmart told would receive product june 22021i called walmart 5 times didnt give datethey always said waittoday june 25 still waiting,0.0,0.222,0.778,-0.5423,0.0,0.904,0.096,-0.5423
https://ca.trustpilot.com/users/60d611188d6ff9001147309d,1,2021-06-25,terrible costomer service,terrible costomer service called three times time could hear people taking noise,0.0,0.392,0.608,-0.4767,0.0,0.78,0.22,-0.4767
https://ca.trustpilot.com/users/60d36fb9ca9210001a08d884,1,2021-06-23,dont buy meat walmart,shopping wallmart general bed comes meat department definitely worst meat quality buy bought two packs called halal lean ground meat twice price elsewhere nothing garbage wasnt lean probably 50 horrible meat filled ground vessels intestine sort animal wish could post pictures health important,0.0,1.0,0.0,0.0,0.136,0.72,0.144,-0.34
https://ca.trustpilot.com/users/5fd81e8be00bc1001ab53359,1,2021-06-23,worst customer service ever dont,worst customer service ever dont suggest go want customers service,0.0,0.494,0.506,-0.6249,0.0,0.601,0.399,-0.6511
https://ca.trustpilot.com/users/60d248d629910d001a54fab6,1,2021-06-22,dont ever order online walmart,dont ever order online walmart ive waiting 16 days plastic shelving hasnt arrived said shipped 11 days ago lie called still warehouse still dont wont cancel refund money way get money back refuse pick theyll send back warehouse automatically refund money hope never order another thing walmart online,0.0,1.0,0.0,0.0,0.056,0.871,0.073,0.0393
https://ca.trustpilot.com/users/535ec0c60000640001708849,1,2021-06-21,im absolutely disgusted walmarts,im absolutely disgusted walmarts customer service twice ordered climbing structure times 1 2 5 boxes arrived made wait chase daily nearly month still refund response emails calls apologies still money item awful customer service im dont recommend buying online go anywhere else walmart,0.0,0.448,0.552,-0.5709,0.0,0.82,0.18,-0.8318
https://ca.trustpilot.com/users/60cfdd3b47c05e0019754abc,5,2021-06-21,didnt order online ive,didnt order online ive store rosemere always best price alot service searching something didnt knew bad reputation online store really popular quebec,0.0,1.0,0.0,0.0,0.348,0.652,0.0,0.8791
https://ca.trustpilot.com/users/60c96d7f94ffe8001a52a39b,1,2021-06-16,would even give onestar,would even give onestar poor excuse business ordered product online one aisles closed store due restrictions lockdown according walmart cannot return defectivebroken product third party absolutely everything walmart sells 3rd party walmart doesnt make products well im going keep everyday right thing refund money ship back product supposed 4 days ago every day call get speech escalate resolve 24hrs havent receipt says thank shopping walmart emails product says walmart yet deal unknown company china walmart stay lane youre amazon wont shop walmart ever absolutely unscrupulous business practices,0.0,1.0,0.0,0.0,0.113,0.814,0.072,0.4545
https://ca.trustpilot.com/users/60c8b35ca36b7e001ae322f3,1,2021-06-15,customer service,went line look return policy last updated june 2020 wanted return something called store phone rang like 40 times customer service picked sighed line hung nothing like warm kiss ass walmart 639 phone make return policy clear covid19,0.0,1.0,0.0,0.0,0.109,0.685,0.206,-0.5435
https://ca.trustpilot.com/users/60c532b65e8b8c0019ac97fd,1,2021-06-12,buy items online especially,buy items online walmartca especially thirdparty items return policy give zero stars garbage customer customer service bad qulified walmart 800 matheson blvd w mississauga l5v 2n6,0.0,1.0,0.0,0.0,0.0,0.877,0.123,-0.5423
https://ca.trustpilot.com/users/60c515b485a1250019515da1,1,2021-06-12,worst customer experience,hi order express delivery june 12th 2021 arrive 103pm given correct address information yet delivery wrong address etobicoke clearly shipping delivery address stated scarborough also half items available yet website said available walmart update ecommerce site unbelievable unprofessional 3rd time issue walmart last worst customer service product quality mention dont read instructions properly one end etobicoke clearly said address scarborough location incompetence ive asked full refund done walmart food store experience bad ask something employees know nothing products place stores look chaotic shame,0.0,0.328,0.672,-0.6249,0.069,0.703,0.227,-0.9545
https://ca.trustpilot.com/users/5d2ed584a002b3fb0a459351,2,2021-06-11,understand covid restrictions,understand covid restrictions however anything ordered online delivery walmart take unreasonable amount time deliver never use canada post never use againamazon something person across world days exceptionswhy cant walmart logistic warehouses stores everywhere excuses happening almost every order also frustrating one available help thistherefore option review manner,0.0,1.0,0.0,0.0,0.053,0.889,0.057,-0.0516
https://ca.trustpilot.com/users/60c21556d4475e001a9a80c9,1,2021-06-10,online service something ever,online service something ever want deal poor,0.0,1.0,0.0,0.0,0.138,0.532,0.33,-0.4215
https://ca.trustpilot.com/users/60c0ee780762d4001acd5b4e,1,2021-06-09,get pay,get pay everything cheap never worse customer experience life ordered 4 kitchen counter stools sent two charged 4 tried tell already received product multiple phone calls hung twice two separate people said thank calling walmart great day hung finally informed sent package separately sent second tracking number like said get pay,0.0,0.417,0.583,-0.1027,0.214,0.71,0.076,0.8539
https://ca.trustpilot.com/users/6044f7dbe8accf001a5c3c94,1,2021-06-09,need literate customer service reps,live canada canadian speaking phillipines rep eh frustrating u want keep making moneymove customer care back canada otherwise im cancelling 12 yr old kid better customer care rep needs literate,0.0,1.0,0.0,0.0,0.27,0.611,0.12,0.7096
https://ca.trustpilot.com/users/60bd351a9110c3001a9187b1,1,2021-06-06,could give negative rating,could give negative rating would ordered something online cancelled 3 times even went store yet still showing waiting pickup fed box store crap customer service one knows going joke,0.0,0.448,0.552,-0.5719,0.062,0.704,0.234,-0.7269
https://ca.trustpilot.com/users/60bbfcc89110c3001a90e4e4,4,2021-06-05,employee model,couple weeks ago really nice shopping experience walmart supercentre heartland town centre tushar one employees went way help find looking impressed politeness patience knowledge products hope staff members learn example helpful customers bravo tushar keep good work need helpfulcourteous people like,0.0,1.0,0.0,0.0,0.37,0.63,0.0,0.9583
https://ca.trustpilot.com/users/60bba3882930150019267c42,1,2021-06-05,option indicate,option indicate less 1star walmart even deserve single star ordered game son pick item rexdale location original receipt supposedly attached email pick receipt attached called 1 800 number gave took wait told email heretohelpca help told go rexdale location spoke 2 managers accused knowing look asked could print receipt said cannot said call somebody print copy receipt said check online ordering spent 3 days trying get copy receipt purchased get pointing fingers decided return item order best buy walmart really bad half star quarter star walmart customer service customer service gulag,0.0,1.0,0.0,0.0,0.103,0.837,0.059,0.5434
https://ca.trustpilot.com/users/60ba68df5b3032001be259e5,1,2021-06-04,online experience great,online experience great secondly trying connect contact someone corporate office 1800 even allow automated system wait q simply disconnects call tracking system order doesnt work allow track order disappointed,0.672,0.328,0.0,0.6249,0.168,0.699,0.133,0.3036
https://ca.trustpilot.com/users/60b8c5a49110c3001a8f0ac4,1,2021-06-03,worst online shopping experience,first time life leaving bad review company promised call manager never took place goes online worst online shopping experience 1 purchased product heard anything back called informed order moved yet cc charged 2 asked moving could change address cancel order avoid issues agent mentioned cancel order problem asked cancelation email informed receive monday 3 monday comes cc charged cancellation email 4 called back mentioned agent asked email stating conversation took place agent said access email wow gave case number instead 5 wish ended beginning next day received email item supposed already cancelled shipped 6 called ask manager call getting hand asked email stating someone reach yet given answer access corporate email promised call 2 hours max escalated guess call 7 called back reiterated longer live old address agent informed present old adress long one signs order large item get refused door ship back get refund 8 finally sent order old address left front old adressmy old landlord called informed drive back way old address try fit large item car finally brought back walmart refund absolute mess 0 customer service one largest corporations world employees access emails thats last time walmart receive online order value time want stressed days order id say avoid walmart online shopping costs ps still even heard back manager,0.0,0.423,0.577,-0.6249,0.096,0.776,0.129,-0.7964
https://ca.trustpilot.com/users/60b7d13f2b139b001bf734e9,1,2021-06-02,worst customer service refunds especially speaking supervisor,never ever online shopping walmart especially returning item spoke customer service supervisor name vinit phone adjustment refund short money tried receive back credit card almost month 3rd time calling horrible zero customer service told issue resolved would end call without providing explanation took 3 times resolve issue immediately transferred survey course going press 2 way wait another week adjusted refund resolved first time dont waste time online shopping dont bother shopping walmart together,0.0,0.594,0.406,-0.6249,0.157,0.8,0.042,0.7556
https://ca.trustpilot.com/users/60b7716caaf7cf001aa2b2d8,1,2021-06-02,walmart needs receipts even credit returned items,reopening covid lockdown tried return unopened item cost around 30 dollars told new receipt policy clearly posted highlighted plexiglass screen cashier really wasnt cost item whole idea shopping absolute mad house flexible return policy really enjoyed cashiers comment try hang onto receipts future really well maybe tried little harder school wouldnt standing behind plexiglass shield trying satisfy endless line unhappy shoppers thanks walmart showing light ill stick canadian retailer values business little,0.302,0.698,0.0,0.3818,0.213,0.689,0.098,0.855
https://ca.trustpilot.com/users/5a0f0bd90000ff000ae3cf64,5,2021-06-02,today went walmart saint,today went walmart saint john nb find staff times friendly enough today cashier amazing remembered us previous visits thought special since dont love close get shop month excellent made process going cash pure delightful always like us probably others always feel visit special wait us found today name nichole cant say enough special made us feel welcome handicapped whatever help taken time remember us serves hope next visit sure look really enjoyed day walmart person make day,0.0,1.0,0.0,0.0,0.35,0.597,0.053,0.9838
https://ca.trustpilot.com/users/60b67e722b139b001bf662bc,1,2021-06-01,walmartca customer support trained lie,walmartca customer support even deserve 1 star month since received return request original estimate 3 days pick countless follow ups still damaged item shipped every time contact say assure resolved 2448 hours feel like speaking person every time minus well staff customer support line nobody seems authority anything definitely last time order walmartca,0.403,0.597,0.0,0.4019,0.308,0.649,0.044,0.926
https://ca.trustpilot.com/users/60b55a982a6599001abfadae,1,2021-05-31,pathetic customer service online,pathetic customer service online issues waiting well month many calls placed still help reply waited phone supervisor hour find dont even answer phone told someone would get back andor would fix problem sure still waiting many requests found issue never even sent dept initial 4 calls customer service started get nowhere dont worry said fix issue within 2448 hours say fourth 2448 hours waiting still nothing done frustration buy something online still getting message saying unable find account email address told reapply line get message saying already assigned someone already confirmed told simple fix issue dept would reset account end instead cant bothered suggested l set different email account cellphone number isnt already linked account start exactly solution problem end walmart problem sending flyers junk mail exact email address isnt bad enough l received email offering 15discount next online order might well 1000000 l cant check line joke obviously walmart canada isnt market assist online customers going 2 months worth numerous calls chats zero satisfaction solution issue bad isnt 0 option rating 1 high,0.0,0.448,0.552,-0.5719,0.147,0.736,0.117,0.4727
https://ca.trustpilot.com/users/60b4fa1332d2990019c205e4,1,2021-05-31,ordered groceries went missing,ordered groceries went missing 312 hours world germ warfare accepting groceries able start refund told wont give refund threw everything bad kicking road seem enjoy pissing customers wont admit customer service india horrific experience,0.0,0.577,0.423,-0.296,0.12,0.537,0.343,-0.8687
https://ca.trustpilot.com/users/60b1938732a8d500194c2469,1,2021-05-29,check,check sent walmart delivery scheduled 9am10am 640 pm herecalled walmart canada 18003280402 call reference 210528009626 please listen call called 1115 226pm 630pm walmart canada said delivered nope cameras offered refund could take 48 hours bad eyes cant drive order number 7132167001079 receipt email confirmation email delivery screen pictures screenshots used service 5 times dont feel walmart canada helped,0.0,1.0,0.0,0.0,0.037,0.887,0.076,-0.3447
https://ca.trustpilot.com/users/60b166f632d2990019bfe569,1,2021-05-28,want anxiety frustration,want anxiety frustration order item online walmarts online customer support ridiculous dont think walmart knows online business unprofessional management irresponsible people working company even customer service unable cancel order constantly asking call one helping shame walmarts customer service,0.213,0.0,0.787,-0.5423,0.117,0.53,0.352,-0.9081
https://ca.trustpilot.com/users/60b142e4bc264a00192f11eb,1,2021-05-28,give 1 would give,give 1 would give minus 10 2 years trying get 2 sets tires balanced came lifetime warranty balance rotating 2 years contacted store mane office back east give file number saying escalated ask next reply another number going 2 sue thing give pay another shop libleso anybody wheny througt know let know customer service worst world,0.0,1.0,0.0,0.0,0.043,0.865,0.092,-0.5994
https://ca.trustpilot.com/users/60b137182a6599001abd4ba7,1,2021-05-28,never frustrated trying,never frustrated trying return item asked shipping label life obviously outsourced customer service indiai hung pretend cant hear hang ive noticed woman male customer service rep hes little aggressive rude hear attitude voice acceptable walmart care never order anything online still havent received shipping label week 7 calls unbelievable treat customers way despicable call youre going get hung pretend cant hear promise shipping label never ever get mark wordsdone speak pretend manager indian accent rehan khan hold hung,0.581,0.419,0.0,0.4168,0.142,0.745,0.113,0.6793
https://ca.trustpilot.com/users/60b05247bc264a00192e8867,1,2021-05-28,cheap service like cheap price,cheap service like cheap price advertise experience one posted 1 day agoi ordered online track shipment called help center told created case hear within 5 days expected response called time 3 business days usual response called several timesno one knows shipment last person said lost asked call storeas well finally told give refund one month waiting reply refund,0.385,0.615,0.0,0.3612,0.144,0.82,0.036,0.7184
https://ca.trustpilot.com/users/60afa4f02a6599001abc5439,1,2021-05-27,worst online experience life,worst online experience life double charged missed delivery unable cancel way escalate problem support people unable support zero communications updates still received product 50 way canadian tire buy 25 finally talked someone helpful third person talked think issues getting resolved know credit hits bank account,0.0,0.423,0.577,-0.6249,0.207,0.58,0.212,-0.0772
https://ca.trustpilot.com/users/60aed3b55e4038001ae484dd,1,2021-05-26,online worse customerservice,online worse customerservice ever received rep dont listen talk tip listen customer talk call 3 times get answers 3 reps pay check willnever order online worse service ever,0.0,0.392,0.608,-0.4767,0.0,0.767,0.233,-0.765
https://ca.trustpilot.com/users/60ae50c34d27a4001956de0d,1,2021-05-26,ordered patio furniture set line,ordered patio furniture set line april 8th store pick april 19th called april 21st inquire statuscustomer service took info said would escalated called april 26th customer service advised person spoke last properly complete escalationthey took info said would hear back 2 days called back 29th aprilno change status said would receive update 2 days receive follow online status order remained may 4th called order cancelled told would receive refund within 7 days may 12th called inquire status refundcustomer service said would file escalation may 14th received notification package delivered local store called local store day told refund would issued immediatelyits may 26th still refundcalled customer service told would file escalation could issue refund suggested call local store called local store find order number issue refund waited line speaking customer service compete survey system never picks upi called back spoke new customer service rep would forwarded survey said negative feedback would held rep spoken earlier walmart processes horribly broken 2 months numerous calls customer service people product refund cant leave feedback sincerely hope seen someone walmart order 2962132000496,0.0,1.0,0.0,0.0,0.028,0.894,0.078,-0.8861
https://ca.trustpilot.com/users/60ad8d2a28d2da0019afd16c,1,2021-05-25,misleading deliverypickup dates,placed online order today 3 items claiming available pick june 1 local walmart store going process checking placing order expected date pick suddenly changed june 9 cancelled order misleading waste time required items june 3 order number anyone walmart really cares,0.0,0.426,0.574,-0.4019,0.096,0.749,0.156,-0.4417
https://ca.trustpilot.com/users/60ad211df3788e001adb7260,1,2021-05-25,never order curbside pickup,never order curbside pickup 4 days still update online support useless could issue refund telephone support useless also refused issue refund,0.0,1.0,0.0,0.0,0.185,0.548,0.267,-0.34
https://ca.trustpilot.com/users/60ad1484ad68f10019f73998,1,2021-05-25,never shop walmartca,never shop walmartca anymore avoid best could write 1000 words complaints time make short cancelled order one month ago told receive refund within 3 days one month later still havent received phoned rep gave different answer today rep told system showed order picked phoned store store told order number system allthe woe goes,0.0,1.0,0.0,0.0,0.088,0.756,0.156,-0.4939
https://ca.trustpilot.com/users/60ac297044da0b0019625980,1,2021-05-25,worst customer service ever,worst customer service ever donot buy anything online dont take back anything purchase market place,0.0,0.423,0.577,-0.6249,0.0,0.773,0.227,-0.6249
https://ca.trustpilot.com/users/5ef371fbdcc03d7f3b8b62c0,1,2021-05-23,ordered pool online,ordered pool online checked status 3 days later showed ordered picked getting picked deliver 8 days later send email saying 1 item ordered stock happened several times walmart online garbage wont waste time odereing online,0.0,1.0,0.0,0.0,0.064,0.936,0.0,0.3252
https://ca.trustpilot.com/users/60a9418e78118d0019be289a,1,2021-05-22,walmart canada,stay away shopping online walmart canada screw screw think screw fun never shop walmart canada online,0.0,1.0,0.0,0.0,0.169,0.615,0.215,0.2732
https://ca.trustpilot.com/users/60a92164af5f550019d5eeb8,1,2021-05-22,lol online site trash,lol online site trash one cares online store garbage someone wants see online stock cant loser trash like site trash never buy site ever like bunch crack heads love hell fire enjoy,0.483,0.517,0.0,0.4215,0.365,0.455,0.18,0.8543
https://ca.trustpilot.com/users/60a86aa9b93c910019cc3acc,1,2021-05-22,first online order last,first online order last walmart bought grandson quad wanted return buy better quality one beware purchase order 150 third party get runaround get money back,0.0,1.0,0.0,0.0,0.196,0.804,0.0,0.6808
https://ca.trustpilot.com/users/59a2c6180000ff000ac0c7e5,1,2021-05-21,never buy graphics card,never buy graphics card website selling fake cards misleading product names walmart block sellers destroying reputation,0.0,1.0,0.0,0.0,0.0,0.494,0.506,-0.9062
https://ca.trustpilot.com/users/60a6d84678118d0019bd2302,1,2021-05-20,walmart charge extra curbside pick,walmart charge extra curbside pick right cancel order reson order canadian tire dont charge extras pickup go store pick pay extra,0.0,1.0,0.0,0.0,0.0,0.848,0.152,-0.34
https://ca.trustpilot.com/users/5fff1263a9650c001958496e,1,2021-05-20,horrible customer service walmartca,horrible customer service walmartca lied several times processing refund item never shipped 3 weeks since said processed refund contacted every week told thing lied ripped mother 3 single income shame since buy lot household supplies online lost business amazon amazing never problems lied would suggest anyone shop amazon walmart day,0.0,0.462,0.538,-0.5423,0.177,0.608,0.214,-0.5358
https://ca.trustpilot.com/users/60a45b83150c7d001966b0d6,1,2021-05-19,worst delivery experience ever,made grocery order today walmart 918am booked appointment 34pm time slot 823pm contacted customer service 4 times keep lying saying way check tracker says still store since 230 think customer service people india definitely canadian rude one even disconnected nowhere complain,0.0,0.423,0.577,-0.6249,0.1,0.767,0.133,-0.3798
https://ca.trustpilot.com/users/60a4321d305bd3001a06119d,1,2021-05-18,terrible grocery delivery service,terrible grocery delivery service recommend bought nearly 200 groceries walmartca recently delivery person subbed instacart use 95 satisfaction rate app never know walmart uses fell instacart time delivery person rude would bring items suite knows left buzzed enter come decided lazy irresponsible person job spent 2 hours useless walmart customer service eventually blamed instacart put instacart cust svc turn said walmarts issue create refund spent another 1 hour total 2 different walmart cust svc people repeat situation told refund would take 2448 hrs waited 48 hrs told would take 35 business days finally got refund confirm code good walmart good never use delivery service ever site cust svc crap poor hand continue use instacart resolve issues fast,0.0,0.492,0.508,-0.4767,0.132,0.707,0.16,-0.6124
https://ca.trustpilot.com/users/60a34920150c7d001965cf67,1,2021-05-18,walmart grocery delivery,walmart grocery delivery horrific experience may 16th pretty much every health safety violation ahh groceries delivered 2 persons appeared idea cleanliness food safety many items bags must transported bagless backseat car gross woman couldnt speak even read english cradling eggs arm disgusting holding box cereal chin breathing btw mask course stupid disposible blue paper one course covering nose mouth goes none food frozen temp sensitive kind proper food safety tranport bagscontainers beside disgust must used half container lysol wipes literally wiped everything 3 times never ever hellmart,0.0,1.0,0.0,0.0,0.133,0.676,0.19,-0.8126
https://ca.trustpilot.com/users/60a2edc117db59001be8fe76,1,2021-05-17,could give 0 stars would,could give 0 stars would ill nice reluctantly ordered online since im allowed purchase store right got half order half got cancelled item essential item need government restrictions im allowed buy store first got told instock told would come later time item told delayed aka back ordered told cancelled week later checked online showed instock never said anything delay anything contacted customer service center got told could reorder day cancelled cancelled night showing available come seriously hold onto money dont refund im supposed hand money essentially pay twice thing get ripped waited time told refund nothing need money back since im getting purchase contact get told wait another 35 business days month later order still nothing patient worked customer service industry unacceptable customer service essentially theyre cancelling orders saying next someone back line someone else already waiting item nope sorry dont get next person wants order maybe get ask clear communication straight answers run around baloney customer service people expected reply back script person nice dealt acknowledged company bs unacceptable company horrible one order please dont waste time money,0.0,1.0,0.0,0.0,0.102,0.76,0.138,-0.658
https://ca.trustpilot.com/users/60a26402e760d600194d8a90,1,2021-05-17,terrible online service,ordered refrigerator online early april 2021 item arrived quickly april 12th 2021 decided small picture online deceiving put return april 14 2021 told id contacted carrier schedule pickup date ive called four 4 times time saying courier would contact 23 days schedule pickup ive calling since midapril midmay refrigerator still sitting garage exactly delivered also cant get money back refrigerator returned terrible service paul scobie niagara lake,0.0,0.392,0.608,-0.4767,0.0,0.922,0.078,-0.6705
https://ca.trustpilot.com/users/609ee1a372feb90019337409,1,2021-05-14,worst customers experience ever,worst customers experience ever experienced lifetime never written negative review feel need warn people order website taking huge gamble ordered chairs site waiting way longer supposed take received ones order even informed shipped arrived monday contacted someone customer service someone come pick dont car big enough return giant box came lady spoke extremely hard understand told would receive email someone come pick told would take 3 business days didnt receive email called back tuesday sure enough nothing done talk man also extremely hard understand keep asking repeat told would sent email someone come pick chair 3 business days 3 days goes friday havent heard anyone come get chairs call back time 5 minute spiel explain happened live order number speak woman says look disappears im left waiting phone 10 minutes confused got disconnected hung call back 4th time explain everything happened guy speak explains person emailed shipping label would return chairs explained couldnt return made clear someone would need come pick get go informs wait 5 days someone come get weekend told wanted speak someone make complaint told several times several times repeated would make note account un happy refused acknowledge wanted speak someone asked someone contact instead could make complaint every time asked would repeat thingyes mam email shipping label say want someone contact make complaintyes mam email shipping label finally gave conversation clearly going nowhere left feeling extremely frustrated agitated,0.0,0.423,0.577,-0.6249,0.064,0.818,0.118,-0.9025
https://ca.trustpilot.com/users/609d7eee3fb2d6001bdb2c89,1,2021-05-13,could give stars would,could give stars would ordered bike april 12 received email april 15 bike way would delivered may 6 may 6 found bike never moved canceled order told would receive email refund details within 24 hours may 11 called told record cancellation time told three times would get email within 24 hours today 48 hours called told would processed tomorrow would receive money 7 business days course apologized told keep apology want money even money horrible experience customer service day one first last time ordering walmart online,0.0,1.0,0.0,0.0,0.053,0.908,0.039,-0.1779
https://ca.trustpilot.com/users/5dc6d602567fde3e750830fc,1,2021-05-12,bad experience online,bad experience online purchase bought pc part came fake didnt work tried treid return never happened third party seller almost communicating robot emailed back forth 30 emails offered 3 times credit started 5 50 50 would start back 5 joke buy online bad experience 3 weeks emails calls nothing,0.0,0.364,0.636,-0.5423,0.08,0.715,0.205,-0.8205
https://ca.trustpilot.com/users/609c1732bab7a70019fa1c62,1,2021-05-12,placed order april 1121,placed order april 1121 visa payment takenafter month tracking system order received movement item called spoke representative could speak clear english obviously reading prepared cards could answer questions repeatedly gave exact word word answers receive call accelerated team call never came may 1121 called cancel another representative spoke poor english actually cut called waiting 30 minutes spoke person difficulty understanding hopefully knows job order finally cancelled course still pay interest accumulated visa card wait 3 10 business days see walmart actually canceled order reimburse credit card deal walmart online service ever,0.0,1.0,0.0,0.0,0.121,0.756,0.123,0.2023
https://ca.trustpilot.com/users/609bfc0f80280900198e9487,1,2021-05-12,never,ordered bed frame due 5th may 12th may havent received instead going back forth halifax dartmouth ns like ping pong ball according tracking called walmart customer service two days late tracking update read cannot locate told call courier loomis express another 1 star rated company big surprise cause theyre ones frame jump week late ive called loomis everyday receive answer dont know hasnt shipped house yet number please call back find package call walmart told wait another 48 hours escalate ever means want refund point im going boycott walmart im sure amazon wont mind pathetic,0.0,1.0,0.0,0.0,0.157,0.821,0.022,0.8806
https://ca.trustpilot.com/users/609bf12dbab7a70019fa0898,1,2021-05-12,purchased many items one order,purchased many items one order online due covid restrictions terrible stuff delivered right place right item freaking nightmare dont bother,0.0,1.0,0.0,0.0,0.082,0.682,0.237,-0.5946
https://ca.trustpilot.com/users/5c9c2b0cbce74cf139c42f46,5,2021-05-09,disgusting bathrooms,would like put complaint bathrooms estevansask walmart 2 weeks ago back womens back bathroom smelled like outhouse today may 10 2021 front bathrooms smelled like urine soap dispenser broken soap would think bathrooms would important part keeping walmart clean especially pandemic going sure hope cleansers told bathrooms included cleaning,0.0,0.227,0.773,-0.5267,0.278,0.637,0.084,0.8797
https://ca.trustpilot.com/users/6095372127bcca00198ce02f,1,2021-05-07,purchase online risk,never ever purchase anything online walmart use third party sellers never receive youve paid also theyre help situation know two relatives scammed way,0.0,0.488,0.512,-0.2732,0.205,0.795,0.0,0.6597
https://ca.trustpilot.com/users/6092eb9ab55bba00196b024d,1,2021-05-06,absolutely ridiculous,absolutely ridiculous purchased s10 expecting get literal phone find got fake ass chinese bootleg version phone gave bad taste mouth furthermore customer support terrible everyone tells different story whereabouts package order walmart,0.0,0.264,0.736,-0.4201,0.06,0.582,0.358,-0.923
https://ca.trustpilot.com/users/6092f8c5f1418b001a6e08cc,1,2021-05-05,absolutely shocking service useless,absolutely shocking service even worse customer service order placed april 28 delivery supposed may 4th customer service called noticed item even shipped customer service rep told nothing didnt already know put blame canpar assured items would picked day delivered may 5th shocked checked morning may 5th order still picked called back asked speak supervisor waited 15 mins answer supervisor could barely speak english hang call without even looking order never purchase walmart online store ever absolutely shocking service spending another hour phone live chat still forward customer service walmart completely useless saying another 2 4 business days look items even shipped whats hard put note item picked warehouse noooooooo cant useless 3 days still movement items called told cancel order told cuntemer service cant cancelled told would escalate manager level get items shipped told point shipping items went store purchased items told yet order could cancelled even though still shipped getting point going call cc company explain situation fact wallyworld customer service staff refusing cancel order supposed delivered may 4th may 9th still hasnt shipped nightmare continues never buy walmart online set foot store may 20th items still shipped customer service telling order cancel order canceled within 30 minutes order placed words get cc company involved get money back even cc company told walmart nightmare deal refunds take upto 55 business days get money back buyer beware another update june 18th items still shipped still never received calls anyone walmart still refund useless customer service agents still say refund taken care 3 days,0.0,0.248,0.752,-0.7233,0.035,0.85,0.114,-0.9584
https://ca.trustpilot.com/users/6092b112b55bba00196ad1c7,1,2021-05-05,worse experience buying online,worse experience buying online walmart bought safety shoes walmart comfortable thought decided return walmart safety shoe brand new called walmart customer service told need deal third party paid money walmart deal third party refund return careful order online walmart expected walmart also become cheap online trader like many online shopping walmart,0.0,0.492,0.508,-0.4767,0.285,0.667,0.048,0.9231
https://ca.trustpilot.com/users/5f1229a2fb1bb32443697b02,1,2021-05-05,would rated zero,would rated zero option beware everyone please avoid online even cancel order got reference number still get charged item still delivered called manager name rohin rude anything come store pick item return itavoid shopping,0.0,1.0,0.0,0.0,0.089,0.69,0.222,-0.6597
https://ca.trustpilot.com/users/6091d14acf2203001d62ced8,1,2021-05-04,store return gifts,received item baby shower gift item faulty walmart return without receipt order number absolutely ridiculous never buy gift let alone item walmart trying return gift months kept getting told temporary policy due covid head office absolutely nothing buy gifts elsewhere walmart disgrace,0.0,1.0,0.0,0.0,0.108,0.633,0.259,-0.7287
https://ca.trustpilot.com/users/609190af5a813d001b0de09b,1,2021-05-04,order anything online,order anything online website terrible issue call centre people uselessthey give runaround saying escalating concern one ever gets back shameful company large terrible never received items took money never got back hope go bankrupt,0.0,1.0,0.0,0.0,0.0,0.653,0.347,-0.9372
https://ca.trustpilot.com/users/6090cee328034f001a837e15,1,2021-05-04,walmart store 1113 abbotsford,walmart store 1113 abbotsford highstreet walmart date 3 may2021 evening poor customer service needed blood pressure monitor machine electronic thermometer rack locked asked walmart employee open replied wait waited around 15 minutes asked another girl send someone open lock im already waiting one show page still even 10 minutes one showed asked another girl clothing department explained situation replied shell either send someone open brought keys waited around 12 hour someone show keys even called electronic department goes blank customer service explain everything luckily 3040 minutes lock finally open frustrated service would like give zero star single thing ive wait 3040 min never know long need products buy didnt end went straight customer service desk ask store manager supervisor end calling someone wasnt even senior employee asked head office contact details called someone told store supervisor busy asked wait wasted time calling someone wasnt even store supervisor manager dont want wait longer get head offices number complain whole incident horrible customer service,0.0,1.0,0.0,0.0,0.04,0.844,0.116,-0.9134
